isil,local_uri,external_uri,relation,match_status,linking_method,verification
IT-IS0060,https://biblioteche-fantasma.invalid/resource/library/IT-IS0060,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0060&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0061,https://biblioteche-fantasma.invalid/resource/library/IT-IS0061,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0061&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0062,https://biblioteche-fantasma.invalid/resource/library/IT-IS0062,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0062&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0063,https://biblioteche-fantasma.invalid/resource/library/IT-IS0063,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0063&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0064,https://biblioteche-fantasma.invalid/resource/library/IT-IS0064,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0064&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0065,https://biblioteche-fantasma.invalid/resource/library/IT-IS0065,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0065&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0066,https://biblioteche-fantasma.invalid/resource/library/IT-IS0066,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0066&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0067,https://biblioteche-fantasma.invalid/resource/library/IT-IS0067,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0067&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0068,https://biblioteche-fantasma.invalid/resource/library/IT-IS0068,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0068&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0069,https://biblioteche-fantasma.invalid/resource/library/IT-IS0069,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0069&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0070,https://biblioteche-fantasma.invalid/resource/library/IT-IS0070,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0070&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0071,https://biblioteche-fantasma.invalid/resource/library/IT-IS0071,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0071&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0072,https://biblioteche-fantasma.invalid/resource/library/IT-IS0072,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0072&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0073,https://biblioteche-fantasma.invalid/resource/library/IT-IS0073,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0073&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0074,https://biblioteche-fantasma.invalid/resource/library/IT-IS0074,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0074&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0075,https://biblioteche-fantasma.invalid/resource/library/IT-IS0075,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0075&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0076,https://biblioteche-fantasma.invalid/resource/library/IT-IS0076,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0076&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0077,https://biblioteche-fantasma.invalid/resource/library/IT-IS0077,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0077&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0078,https://biblioteche-fantasma.invalid/resource/library/IT-IS0078,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0078&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0079,https://biblioteche-fantasma.invalid/resource/library/IT-IS0079,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0079&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0082,https://biblioteche-fantasma.invalid/resource/library/IT-IS0082,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0082&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0083,https://biblioteche-fantasma.invalid/resource/library/IT-IS0083,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0083&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-IS0084,https://biblioteche-fantasma.invalid/resource/library/IT-IS0084,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-IS0084&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0001,https://biblioteche-fantasma.invalid/resource/library/IT-KR0001,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0001&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0002,https://biblioteche-fantasma.invalid/resource/library/IT-KR0002,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0002&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0003,https://biblioteche-fantasma.invalid/resource/library/IT-KR0003,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0003&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0004,https://biblioteche-fantasma.invalid/resource/library/IT-KR0004,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0004&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0005,https://biblioteche-fantasma.invalid/resource/library/IT-KR0005,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0005&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0006,https://biblioteche-fantasma.invalid/resource/library/IT-KR0006,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0006&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0007,https://biblioteche-fantasma.invalid/resource/library/IT-KR0007,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0007&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0009,https://biblioteche-fantasma.invalid/resource/library/IT-KR0009,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0009&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0010,https://biblioteche-fantasma.invalid/resource/library/IT-KR0010,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0010&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0011,https://biblioteche-fantasma.invalid/resource/library/IT-KR0011,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0011&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0012,https://biblioteche-fantasma.invalid/resource/library/IT-KR0012,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0012&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0014,https://biblioteche-fantasma.invalid/resource/library/IT-KR0014,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0014&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0015,https://biblioteche-fantasma.invalid/resource/library/IT-KR0015,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0015&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0016,https://biblioteche-fantasma.invalid/resource/library/IT-KR0016,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0016&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0017,https://biblioteche-fantasma.invalid/resource/library/IT-KR0017,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0017&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0018,https://biblioteche-fantasma.invalid/resource/library/IT-KR0018,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0018&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0019,https://biblioteche-fantasma.invalid/resource/library/IT-KR0019,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0019&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0020,https://biblioteche-fantasma.invalid/resource/library/IT-KR0020,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0020&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0021,https://biblioteche-fantasma.invalid/resource/library/IT-KR0021,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0021&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0022,https://biblioteche-fantasma.invalid/resource/library/IT-KR0022,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0022&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0023,https://biblioteche-fantasma.invalid/resource/library/IT-KR0023,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0023&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0024,https://biblioteche-fantasma.invalid/resource/library/IT-KR0024,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0024&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0025,https://biblioteche-fantasma.invalid/resource/library/IT-KR0025,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0025&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0026,https://biblioteche-fantasma.invalid/resource/library/IT-KR0026,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0026&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0027,https://biblioteche-fantasma.invalid/resource/library/IT-KR0027,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0027&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0028,https://biblioteche-fantasma.invalid/resource/library/IT-KR0028,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0028&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0029,https://biblioteche-fantasma.invalid/resource/library/IT-KR0029,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0029&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0128,https://biblioteche-fantasma.invalid/resource/library/IT-KR0128,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0128&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0131,https://biblioteche-fantasma.invalid/resource/library/IT-KR0131,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0131&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0135,https://biblioteche-fantasma.invalid/resource/library/IT-KR0135,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0135&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0136,https://biblioteche-fantasma.invalid/resource/library/IT-KR0136,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0136&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0137,https://biblioteche-fantasma.invalid/resource/library/IT-KR0137,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0137&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0138,https://biblioteche-fantasma.invalid/resource/library/IT-KR0138,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0138&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-KR0139,https://biblioteche-fantasma.invalid/resource/library/IT-KR0139,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-KR0139&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0001,https://biblioteche-fantasma.invalid/resource/library/IT-LC0001,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0001&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0002,https://biblioteche-fantasma.invalid/resource/library/IT-LC0002,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0002&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0003,https://biblioteche-fantasma.invalid/resource/library/IT-LC0003,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0003&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0004,https://biblioteche-fantasma.invalid/resource/library/IT-LC0004,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0004&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0005,https://biblioteche-fantasma.invalid/resource/library/IT-LC0005,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0005&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0006,https://biblioteche-fantasma.invalid/resource/library/IT-LC0006,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0006&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0007,https://biblioteche-fantasma.invalid/resource/library/IT-LC0007,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0007&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0008,https://biblioteche-fantasma.invalid/resource/library/IT-LC0008,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0008&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0009,https://biblioteche-fantasma.invalid/resource/library/IT-LC0009,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0009&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0010,https://biblioteche-fantasma.invalid/resource/library/IT-LC0010,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0010&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0011,https://biblioteche-fantasma.invalid/resource/library/IT-LC0011,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0011&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0012,https://biblioteche-fantasma.invalid/resource/library/IT-LC0012,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0012&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0013,https://biblioteche-fantasma.invalid/resource/library/IT-LC0013,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0013&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0014,https://biblioteche-fantasma.invalid/resource/library/IT-LC0014,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0014&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0015,https://biblioteche-fantasma.invalid/resource/library/IT-LC0015,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0015&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0016,https://biblioteche-fantasma.invalid/resource/library/IT-LC0016,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0016&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0017,https://biblioteche-fantasma.invalid/resource/library/IT-LC0017,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0017&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0019,https://biblioteche-fantasma.invalid/resource/library/IT-LC0019,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0019&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
