istat_code,municipality_name,local_uri,external_uri,relation,match_status,linking_method,verification
012076,Germignaga,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/012076,https://w3id.org/italia/env/ld/place/municipality/00201_012076,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
102016,Gerocarne,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/102016,https://w3id.org/italia/env/ld/place/municipality/00201_102016,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
014031,Gerola Alta,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/014031,https://w3id.org/italia/env/ld/place/municipality/00201_014031,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
019048,Gerre de' Caprioli,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/019048,https://w3id.org/italia/env/ld/place/municipality/00201_019048,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
111026,Gesico,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/111026,https://w3id.org/italia/env/ld/place/municipality/00201_111026,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
015106,Gessate,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/015106,https://w3id.org/italia/env/ld/place/municipality/00201_015106,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
069040,Gessopalena,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/069040,https://w3id.org/italia/env/ld/place/municipality/00201_069040,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
111027,Gesturi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/111027,https://w3id.org/italia/env/ld/place/municipality/00201_111027,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
064036,Gesualdo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/064036,https://w3id.org/italia/env/ld/place/municipality/00201_064036,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
017078,Ghedi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/017078,https://w3id.org/italia/env/ld/place/municipality/00201_017078,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
003073,Ghemme,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/003073,https://w3id.org/italia/env/ld/place/municipality/00201_003073,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
103033,Ghiffa,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/103033,https://w3id.org/italia/env/ld/place/municipality/00201_103033,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
095021,Ghilarza,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/095021,https://w3id.org/italia/env/ld/place/municipality/00201_095021,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
016113,Ghisalba,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/016113,https://w3id.org/italia/env/ld/place/municipality/00201_016113,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
002062,Ghislarengo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/002062,https://w3id.org/italia/env/ld/place/municipality/00201_002062,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
029027,Giacciano con Baruchella,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/029027,https://w3id.org/italia/env/ld/place/municipality/00201_029027,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
001114,Giaglione,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001114,https://w3id.org/italia/env/ld/place/municipality/00201_001114,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
017079,Gianico,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/017079,https://w3id.org/italia/env/ld/place/municipality/00201_017079,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
054021,Giano dell'Umbria,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/054021,https://w3id.org/italia/env/ld/place/municipality/00201_054021,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
061040,Giano Vetusto,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/061040,https://w3id.org/italia/env/ld/place/municipality/00201_061040,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
082038,Giardinello,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/082038,https://w3id.org/italia/env/ld/place/municipality/00201_082038,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
083032,Giardini-Naxos,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/083032,https://w3id.org/italia/env/ld/place/municipality/00201_083032,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
006082,Giarole,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/006082,https://w3id.org/italia/env/ld/place/municipality/00201_006082,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
088004,Giarratana,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/088004,https://w3id.org/italia/env/ld/place/municipality/00201_088004,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
087017,Giarre,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/087017,https://w3id.org/italia/env/ld/place/municipality/00201_087017,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
090030,Giave,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/090030,https://w3id.org/italia/env/ld/place/municipality/00201_090030,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
001115,Giaveno,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001115,https://w3id.org/italia/env/ld/place/municipality/00201_001115,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
026032,Giavera del Montello,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/026032,https://w3id.org/italia/env/ld/place/municipality/00201_026032,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
111028,Giba,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/111028,https://w3id.org/italia/env/ld/place/municipality/00201_111028,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
081010,Gibellina,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/081010,https://w3id.org/italia/env/ld/place/municipality/00201_081010,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
096027,Gifflenga,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/096027,https://w3id.org/italia/env/ld/place/municipality/00201_096027,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
080037,Giffone,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/080037,https://w3id.org/italia/env/ld/place/municipality/00201_080037,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
065055,Giffoni Sei Casali,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/065055,https://w3id.org/italia/env/ld/place/municipality/00201_065055,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
065056,Giffoni Valle Piana,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/065056,https://w3id.org/italia/env/ld/place/municipality/00201_065056,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
103034,Gignese,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/103034,https://w3id.org/italia/env/ld/place/municipality/00201_103034,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
007030,Gignod,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/007030,https://w3id.org/italia/env/ld/place/municipality/00201_007030,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
070026,Gildone,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070026,https://w3id.org/italia/env/ld/place/municipality/00201_070026,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
079058,Gimigliano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/079058,https://w3id.org/italia/env/ld/place/municipality/00201_079058,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
076099,Ginestra,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/076099,https://w3id.org/italia/env/ld/place/municipality/00201_076099,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
062036,Ginestra degli Schiavoni,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/062036,https://w3id.org/italia/env/ld/place/municipality/00201_062036,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
073007,Ginosa,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/073007,https://w3id.org/italia/env/ld/place/municipality/00201_073007,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
065057,Gioi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/065057,https://w3id.org/italia/env/ld/place/municipality/00201_065057,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
066046,Gioia dei Marsi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/066046,https://w3id.org/italia/env/ld/place/municipality/00201_066046,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
072021,Gioia del Colle,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/072021,https://w3id.org/italia/env/ld/place/municipality/00201_072021,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
061041,Gioia Sannitica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/061041,https://w3id.org/italia/env/ld/place/municipality/00201_061041,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
080038,Gioia Tauro,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/080038,https://w3id.org/italia/env/ld/place/municipality/00201_080038,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
080039,Gioiosa Ionica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/080039,https://w3id.org/italia/env/ld/place/municipality/00201_080039,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
083033,Gioiosa Marea,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/083033,https://w3id.org/italia/env/ld/place/municipality/00201_083033,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
055014,Giove,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/055014,https://w3id.org/italia/env/ld/place/municipality/00201_055014,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
072022,Giovinazzo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/072022,https://w3id.org/italia/env/ld/place/municipality/00201_072022,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
022092,Giovo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/022092,https://w3id.org/italia/env/ld/place/municipality/00201_022092,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
091031,Girasole,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/091031,https://w3id.org/italia/env/ld/place/municipality/00201_091031,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
079059,Girifalco,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/079059,https://w3id.org/italia/env/ld/place/municipality/00201_079059,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
069041,Gissi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/069041,https://w3id.org/italia/env/ld/place/municipality/00201_069041,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
075032,Giuggianello,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/075032,https://w3id.org/italia/env/ld/place/municipality/00201_075032,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
063034,Giugliano in Campania,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/063034,https://w3id.org/italia/env/ld/place/municipality/00201_063034,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
082039,Giuliana,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/082039,https://w3id.org/italia/env/ld/place/municipality/00201_082039,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
060041,Giuliano di Roma,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/060041,https://w3id.org/italia/env/ld/place/municipality/00201_060041,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
069042,Giuliano Teatino,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/069042,https://w3id.org/italia/env/ld/place/municipality/00201_069042,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
067025,Giulianova,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/067025,https://w3id.org/italia/env/ld/place/municipality/00201_067025,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
065058,Giungano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/065058,https://w3id.org/italia/env/ld/place/municipality/00201_065058,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
075033,Giurdignano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/075033,https://w3id.org/italia/env/ld/place/municipality/00201_075033,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
018072,Giussago,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/018072,https://w3id.org/italia/env/ld/place/municipality/00201_018072,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
108024,Giussano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/108024,https://w3id.org/italia/env/ld/place/municipality/00201_108024,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
009031,Giustenice,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/009031,https://w3id.org/italia/env/ld/place/municipality/00201_009031,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
022093,Giustino,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/022093,https://w3id.org/italia/env/ld/place/municipality/00201_022093,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
009032,Giusvalla,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/009032,https://w3id.org/italia/env/ld/place/municipality/00201_009032,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
001116,Givoletto,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001116,https://w3id.org/italia/env/ld/place/municipality/00201_001116,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
079060,Gizzeria,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/079060,https://w3id.org/italia/env/ld/place/municipality/00201_079060,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
021036,Glorenza/Glurns,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/021036,https://w3id.org/italia/env/ld/place/municipality/00201_021036,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
026033,Godega di Sant'Urbano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/026033,https://w3id.org/italia/env/ld/place/municipality/00201_026033,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
