current_istat_code,current_name,predecessor_istat_code,predecessor_name,transformation_type,effective_date,source,aggregation_rule,notes
008056,Santo Stefano al Mare,008056,Santo Stefano al Mare,unchanged,,POSAS 2019/2025 direct comparison,sum,
008057,Seborga,008057,Seborga,unchanged,,POSAS 2019/2025 direct comparison,sum,
008058,Soldano,008058,Soldano,unchanged,,POSAS 2019/2025 direct comparison,sum,
008059,Taggia,008059,Taggia,unchanged,,POSAS 2019/2025 direct comparison,sum,
008060,Terzorio,008060,Terzorio,unchanged,,POSAS 2019/2025 direct comparison,sum,
008061,Triora,008061,Triora,unchanged,,POSAS 2019/2025 direct comparison,sum,
008062,Vallebona,008062,Vallebona,unchanged,,POSAS 2019/2025 direct comparison,sum,
008063,Vallecrosia,008063,Vallecrosia,unchanged,,POSAS 2019/2025 direct comparison,sum,
008064,Vasia,008064,Vasia,unchanged,,POSAS 2019/2025 direct comparison,sum,
008065,Ventimiglia,008065,Ventimiglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
008066,Vessalico,008066,Vessalico,unchanged,,POSAS 2019/2025 direct comparison,sum,
008067,Villa Faraldi,008067,Villa Faraldi,unchanged,,POSAS 2019/2025 direct comparison,sum,
008068,Montalto Carpasio,008068,Montalto Carpasio,unchanged,,POSAS 2019/2025 direct comparison,sum,
009001,Alassio,009001,Alassio,unchanged,,POSAS 2019/2025 direct comparison,sum,
009002,Albenga,009002,Albenga,unchanged,,POSAS 2019/2025 direct comparison,sum,
009003,Albissola Marina,009003,Albissola Marina,unchanged,,POSAS 2019/2025 direct comparison,sum,
009004,Albisola Superiore,009004,Albisola Superiore,unchanged,,POSAS 2019/2025 direct comparison,sum,
009005,Altare,009005,Altare,unchanged,,POSAS 2019/2025 direct comparison,sum,
009006,Andora,009006,Andora,unchanged,,POSAS 2019/2025 direct comparison,sum,
009007,Arnasco,009007,Arnasco,unchanged,,POSAS 2019/2025 direct comparison,sum,
009008,Balestrino,009008,Balestrino,unchanged,,POSAS 2019/2025 direct comparison,sum,
009009,Bardineto,009009,Bardineto,unchanged,,POSAS 2019/2025 direct comparison,sum,
009010,Bergeggi,009010,Bergeggi,unchanged,,POSAS 2019/2025 direct comparison,sum,
009011,Boissano,009011,Boissano,unchanged,,POSAS 2019/2025 direct comparison,sum,
009012,Borghetto Santo Spirito,009012,Borghetto Santo Spirito,unchanged,,POSAS 2019/2025 direct comparison,sum,
009013,Borgio Verezzi,009013,Borgio Verezzi,unchanged,,POSAS 2019/2025 direct comparison,sum,
009014,Bormida,009014,Bormida,unchanged,,POSAS 2019/2025 direct comparison,sum,
009015,Cairo Montenotte,009015,Cairo Montenotte,unchanged,,POSAS 2019/2025 direct comparison,sum,
009016,Calice Ligure,009016,Calice Ligure,unchanged,,POSAS 2019/2025 direct comparison,sum,
009017,Calizzano,009017,Calizzano,unchanged,,POSAS 2019/2025 direct comparison,sum,
009018,Carcare,009018,Carcare,unchanged,,POSAS 2019/2025 direct comparison,sum,
009019,Casanova Lerrone,009019,Casanova Lerrone,unchanged,,POSAS 2019/2025 direct comparison,sum,
009020,Castelbianco,009020,Castelbianco,unchanged,,POSAS 2019/2025 direct comparison,sum,
009021,Castelvecchio di Rocca Barbena,009021,Castelvecchio di Rocca Barbena,unchanged,,POSAS 2019/2025 direct comparison,sum,
009022,Celle Ligure,009022,Celle Ligure,unchanged,,POSAS 2019/2025 direct comparison,sum,
009023,Cengio,009023,Cengio,unchanged,,POSAS 2019/2025 direct comparison,sum,
009024,Ceriale,009024,Ceriale,unchanged,,POSAS 2019/2025 direct comparison,sum,
009025,Cisano sul Neva,009025,Cisano sul Neva,unchanged,,POSAS 2019/2025 direct comparison,sum,
009026,Cosseria,009026,Cosseria,unchanged,,POSAS 2019/2025 direct comparison,sum,
009027,Dego,009027,Dego,unchanged,,POSAS 2019/2025 direct comparison,sum,
009028,Erli,009028,Erli,unchanged,,POSAS 2019/2025 direct comparison,sum,
009029,Finale Ligure,009029,Finale Ligure,unchanged,,POSAS 2019/2025 direct comparison,sum,
009030,Garlenda,009030,Garlenda,unchanged,,POSAS 2019/2025 direct comparison,sum,
009031,Giustenice,009031,Giustenice,unchanged,,POSAS 2019/2025 direct comparison,sum,
009032,Giusvalla,009032,Giusvalla,unchanged,,POSAS 2019/2025 direct comparison,sum,
009033,Laigueglia,009033,Laigueglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
009034,Loano,009034,Loano,unchanged,,POSAS 2019/2025 direct comparison,sum,
009035,Magliolo,009035,Magliolo,unchanged,,POSAS 2019/2025 direct comparison,sum,
009036,Mallare,009036,Mallare,unchanged,,POSAS 2019/2025 direct comparison,sum,
009037,Massimino,009037,Massimino,unchanged,,POSAS 2019/2025 direct comparison,sum,
009038,Millesimo,009038,Millesimo,unchanged,,POSAS 2019/2025 direct comparison,sum,
009039,Mioglia,009039,Mioglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
009040,Murialdo,009040,Murialdo,unchanged,,POSAS 2019/2025 direct comparison,sum,
009041,Nasino,009041,Nasino,unchanged,,POSAS 2019/2025 direct comparison,sum,
009042,Noli,009042,Noli,unchanged,,POSAS 2019/2025 direct comparison,sum,
009043,Onzo,009043,Onzo,unchanged,,POSAS 2019/2025 direct comparison,sum,
009044,Orco Feglino,009044,Orco Feglino,unchanged,,POSAS 2019/2025 direct comparison,sum,
009045,Ortovero,009045,Ortovero,unchanged,,POSAS 2019/2025 direct comparison,sum,
009046,Osiglia,009046,Osiglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
009047,Pallare,009047,Pallare,unchanged,,POSAS 2019/2025 direct comparison,sum,
009048,Piana Crixia,009048,Piana Crixia,unchanged,,POSAS 2019/2025 direct comparison,sum,
009049,Pietra Ligure,009049,Pietra Ligure,unchanged,,POSAS 2019/2025 direct comparison,sum,
009050,Plodio,009050,Plodio,unchanged,,POSAS 2019/2025 direct comparison,sum,
009051,Pontinvrea,009051,Pontinvrea,unchanged,,POSAS 2019/2025 direct comparison,sum,
009052,Quiliano,009052,Quiliano,unchanged,,POSAS 2019/2025 direct comparison,sum,
009053,Rialto,009053,Rialto,unchanged,,POSAS 2019/2025 direct comparison,sum,
009054,Roccavignale,009054,Roccavignale,unchanged,,POSAS 2019/2025 direct comparison,sum,
009055,Sassello,009055,Sassello,unchanged,,POSAS 2019/2025 direct comparison,sum,
009056,Savona,009056,Savona,unchanged,,POSAS 2019/2025 direct comparison,sum,
009057,Spotorno,009057,Spotorno,unchanged,,POSAS 2019/2025 direct comparison,sum,
009058,Stella,009058,Stella,unchanged,,POSAS 2019/2025 direct comparison,sum,
009059,Stellanello,009059,Stellanello,unchanged,,POSAS 2019/2025 direct comparison,sum,
009060,Testico,009060,Testico,unchanged,,POSAS 2019/2025 direct comparison,sum,
009061,Toirano,009061,Toirano,unchanged,,POSAS 2019/2025 direct comparison,sum,
009062,Tovo San Giacomo,009062,Tovo San Giacomo,unchanged,,POSAS 2019/2025 direct comparison,sum,
009063,Urbe,009063,Urbe,unchanged,,POSAS 2019/2025 direct comparison,sum,
009064,Vado Ligure,009064,Vado Ligure,unchanged,,POSAS 2019/2025 direct comparison,sum,
009065,Varazze,009065,Varazze,unchanged,,POSAS 2019/2025 direct comparison,sum,
009066,Vendone,009066,Vendone,unchanged,,POSAS 2019/2025 direct comparison,sum,
009067,Vezzi Portio,009067,Vezzi Portio,unchanged,,POSAS 2019/2025 direct comparison,sum,
009068,Villanova d'Albenga,009068,Villanova d'Albenga,unchanged,,POSAS 2019/2025 direct comparison,sum,
009069,Zuccarello,009069,Zuccarello,unchanged,,POSAS 2019/2025 direct comparison,sum,
010001,Arenzano,010001,Arenzano,unchanged,,POSAS 2019/2025 direct comparison,sum,
010002,Avegno,010002,Avegno,unchanged,,POSAS 2019/2025 direct comparison,sum,
010003,Bargagli,010003,Bargagli,unchanged,,POSAS 2019/2025 direct comparison,sum,
010004,Bogliasco,010004,Bogliasco,unchanged,,POSAS 2019/2025 direct comparison,sum,
010005,Borzonasca,010005,Borzonasca,unchanged,,POSAS 2019/2025 direct comparison,sum,
010006,Busalla,010006,Busalla,unchanged,,POSAS 2019/2025 direct comparison,sum,
010007,Camogli,010007,Camogli,unchanged,,POSAS 2019/2025 direct comparison,sum,
010008,Campo Ligure,010008,Campo Ligure,unchanged,,POSAS 2019/2025 direct comparison,sum,
010009,Campomorone,010009,Campomorone,unchanged,,POSAS 2019/2025 direct comparison,sum,
010010,Carasco,010010,Carasco,unchanged,,POSAS 2019/2025 direct comparison,sum,
010011,Casarza Ligure,010011,Casarza Ligure,unchanged,,POSAS 2019/2025 direct comparison,sum,
010012,Casella,010012,Casella,unchanged,,POSAS 2019/2025 direct comparison,sum,
010013,Castiglione Chiavarese,010013,Castiglione Chiavarese,unchanged,,POSAS 2019/2025 direct comparison,sum,
010014,Ceranesi,010014,Ceranesi,unchanged,,POSAS 2019/2025 direct comparison,sum,
010015,Chiavari,010015,Chiavari,unchanged,,POSAS 2019/2025 direct comparison,sum,
010016,Cicagna,010016,Cicagna,unchanged,,POSAS 2019/2025 direct comparison,sum,
010017,Cogoleto,010017,Cogoleto,unchanged,,POSAS 2019/2025 direct comparison,sum,
010018,Cogorno,010018,Cogorno,unchanged,,POSAS 2019/2025 direct comparison,sum,
010019,Coreglia Ligure,010019,Coreglia Ligure,unchanged,,POSAS 2019/2025 direct comparison,sum,
010020,Crocefieschi,010020,Crocefieschi,unchanged,,POSAS 2019/2025 direct comparison,sum,
010021,Davagna,010021,Davagna,unchanged,,POSAS 2019/2025 direct comparison,sum,
010022,Fascia,010022,Fascia,unchanged,,POSAS 2019/2025 direct comparison,sum,
010023,Favale di Malvaro,010023,Favale di Malvaro,unchanged,,POSAS 2019/2025 direct comparison,sum,
010024,Fontanigorda,010024,Fontanigorda,unchanged,,POSAS 2019/2025 direct comparison,sum,
010025,Genova,010025,Genova,unchanged,,POSAS 2019/2025 direct comparison,sum,
010026,Gorreto,010026,Gorreto,unchanged,,POSAS 2019/2025 direct comparison,sum,
010027,Isola del Cantone,010027,Isola del Cantone,unchanged,,POSAS 2019/2025 direct comparison,sum,
010028,Lavagna,010028,Lavagna,unchanged,,POSAS 2019/2025 direct comparison,sum,
010029,Leivi,010029,Leivi,unchanged,,POSAS 2019/2025 direct comparison,sum,
010030,Lorsica,010030,Lorsica,unchanged,,POSAS 2019/2025 direct comparison,sum,
010031,Lumarzo,010031,Lumarzo,unchanged,,POSAS 2019/2025 direct comparison,sum,
010032,Masone,010032,Masone,unchanged,,POSAS 2019/2025 direct comparison,sum,
010033,Mele,010033,Mele,unchanged,,POSAS 2019/2025 direct comparison,sum,
010034,Mezzanego,010034,Mezzanego,unchanged,,POSAS 2019/2025 direct comparison,sum,
010035,Mignanego,010035,Mignanego,unchanged,,POSAS 2019/2025 direct comparison,sum,
010036,Moconesi,010036,Moconesi,unchanged,,POSAS 2019/2025 direct comparison,sum,
010037,Moneglia,010037,Moneglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
010038,Montebruno,010038,Montebruno,unchanged,,POSAS 2019/2025 direct comparison,sum,
010039,Montoggio,010039,Montoggio,unchanged,,POSAS 2019/2025 direct comparison,sum,
010040,Ne,010040,Ne,unchanged,,POSAS 2019/2025 direct comparison,sum,
010041,Neirone,010041,Neirone,unchanged,,POSAS 2019/2025 direct comparison,sum,
010042,Orero,010042,Orero,unchanged,,POSAS 2019/2025 direct comparison,sum,
010043,Pieve Ligure,010043,Pieve Ligure,unchanged,,POSAS 2019/2025 direct comparison,sum,
010044,Portofino,010044,Portofino,unchanged,,POSAS 2019/2025 direct comparison,sum,
010045,Propata,010045,Propata,unchanged,,POSAS 2019/2025 direct comparison,sum,
010046,Rapallo,010046,Rapallo,unchanged,,POSAS 2019/2025 direct comparison,sum,
010047,Recco,010047,Recco,unchanged,,POSAS 2019/2025 direct comparison,sum,
010048,Rezzoaglio,010048,Rezzoaglio,unchanged,,POSAS 2019/2025 direct comparison,sum,
010049,Ronco Scrivia,010049,Ronco Scrivia,unchanged,,POSAS 2019/2025 direct comparison,sum,
010050,Rondanina,010050,Rondanina,unchanged,,POSAS 2019/2025 direct comparison,sum,
010051,Rossiglione,010051,Rossiglione,unchanged,,POSAS 2019/2025 direct comparison,sum,
010052,Rovegno,010052,Rovegno,unchanged,,POSAS 2019/2025 direct comparison,sum,
010053,San Colombano Certenoli,010053,San Colombano Certenoli,unchanged,,POSAS 2019/2025 direct comparison,sum,
010054,Santa Margherita Ligure,010054,Santa Margherita Ligure,unchanged,,POSAS 2019/2025 direct comparison,sum,
010055,Sant'Olcese,010055,Sant'Olcese,unchanged,,POSAS 2019/2025 direct comparison,sum,
010056,Santo Stefano d'Aveto,010056,Santo Stefano d'Aveto,unchanged,,POSAS 2019/2025 direct comparison,sum,
010057,Savignone,010057,Savignone,unchanged,,POSAS 2019/2025 direct comparison,sum,
010058,Serra Riccò,010058,Serra Riccò,unchanged,,POSAS 2019/2025 direct comparison,sum,
010059,Sestri Levante,010059,Sestri Levante,unchanged,,POSAS 2019/2025 direct comparison,sum,
010060,Sori,010060,Sori,unchanged,,POSAS 2019/2025 direct comparison,sum,
010061,Tiglieto,010061,Tiglieto,unchanged,,POSAS 2019/2025 direct comparison,sum,
010062,Torriglia,010062,Torriglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
010063,Tribogna,010063,Tribogna,unchanged,,POSAS 2019/2025 direct comparison,sum,
010064,Uscio,010064,Uscio,unchanged,,POSAS 2019/2025 direct comparison,sum,
010065,Valbrevenna,010065,Valbrevenna,unchanged,,POSAS 2019/2025 direct comparison,sum,
010066,Vobbia,010066,Vobbia,unchanged,,POSAS 2019/2025 direct comparison,sum,
010067,Zoagli,010067,Zoagli,unchanged,,POSAS 2019/2025 direct comparison,sum,
011001,Ameglia,011001,Ameglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
011002,Arcola,011002,Arcola,unchanged,,POSAS 2019/2025 direct comparison,sum,
011003,Beverino,011003,Beverino,unchanged,,POSAS 2019/2025 direct comparison,sum,
011004,Bolano,011004,Bolano,unchanged,,POSAS 2019/2025 direct comparison,sum,
011005,Bonassola,011005,Bonassola,unchanged,,POSAS 2019/2025 direct comparison,sum,
011006,Borghetto di Vara,011006,Borghetto di Vara,unchanged,,POSAS 2019/2025 direct comparison,sum,
011007,Brugnato,011007,Brugnato,unchanged,,POSAS 2019/2025 direct comparison,sum,
011008,Calice al Cornoviglio,011008,Calice al Cornoviglio,unchanged,,POSAS 2019/2025 direct comparison,sum,
011009,Carro,011009,Carro,unchanged,,POSAS 2019/2025 direct comparison,sum,
011010,Carrodano,011010,Carrodano,unchanged,,POSAS 2019/2025 direct comparison,sum,
011011,Castelnuovo Magra,011011,Castelnuovo Magra,unchanged,,POSAS 2019/2025 direct comparison,sum,
011012,Deiva Marina,011012,Deiva Marina,unchanged,,POSAS 2019/2025 direct comparison,sum,
011013,Follo,011013,Follo,unchanged,,POSAS 2019/2025 direct comparison,sum,
011014,Framura,011014,Framura,unchanged,,POSAS 2019/2025 direct comparison,sum,
011015,La Spezia,011015,La Spezia,unchanged,,POSAS 2019/2025 direct comparison,sum,
011016,Lerici,011016,Lerici,unchanged,,POSAS 2019/2025 direct comparison,sum,
011017,Levanto,011017,Levanto,unchanged,,POSAS 2019/2025 direct comparison,sum,
011018,Maissana,011018,Maissana,unchanged,,POSAS 2019/2025 direct comparison,sum,
011019,Monterosso al Mare,011019,Monterosso al Mare,unchanged,,POSAS 2019/2025 direct comparison,sum,
011020,Luni,011020,Luni,unchanged,,POSAS 2019/2025 direct comparison,sum,
011021,Pignone,011021,Pignone,unchanged,,POSAS 2019/2025 direct comparison,sum,
011022,Portovenere,011022,Portovenere,unchanged,,POSAS 2019/2025 direct comparison,sum,
011023,Riccò del Golfo di Spezia,011023,Riccò del Golfo di Spezia,unchanged,,POSAS 2019/2025 direct comparison,sum,
011024,Riomaggiore,011024,Riomaggiore,unchanged,,POSAS 2019/2025 direct comparison,sum,
011025,Rocchetta di Vara,011025,Rocchetta di Vara,unchanged,,POSAS 2019/2025 direct comparison,sum,
011026,Santo Stefano di Magra,011026,Santo Stefano di Magra,unchanged,,POSAS 2019/2025 direct comparison,sum,
011027,Sarzana,011027,Sarzana,unchanged,,POSAS 2019/2025 direct comparison,sum,
011028,Sesta Godano,011028,Sesta Godano,unchanged,,POSAS 2019/2025 direct comparison,sum,
011029,Varese Ligure,011029,Varese Ligure,unchanged,,POSAS 2019/2025 direct comparison,sum,
011030,Vernazza,011030,Vernazza,unchanged,,POSAS 2019/2025 direct comparison,sum,
011031,Vezzano Ligure,011031,Vezzano Ligure,unchanged,,POSAS 2019/2025 direct comparison,sum,
011032,Zignago,011032,Zignago,unchanged,,POSAS 2019/2025 direct comparison,sum,
012001,Agra,012001,Agra,unchanged,,POSAS 2019/2025 direct comparison,sum,
012002,Albizzate,012002,Albizzate,unchanged,,POSAS 2019/2025 direct comparison,sum,
012003,Angera,012003,Angera,unchanged,,POSAS 2019/2025 direct comparison,sum,
012004,Arcisate,012004,Arcisate,unchanged,,POSAS 2019/2025 direct comparison,sum,
012005,Arsago Seprio,012005,Arsago Seprio,unchanged,,POSAS 2019/2025 direct comparison,sum,
012006,Azzate,012006,Azzate,unchanged,,POSAS 2019/2025 direct comparison,sum,
012007,Azzio,012007,Azzio,unchanged,,POSAS 2019/2025 direct comparison,sum,
012008,Barasso,012008,Barasso,unchanged,,POSAS 2019/2025 direct comparison,sum,
012010,Bedero Valcuvia,012010,Bedero Valcuvia,unchanged,,POSAS 2019/2025 direct comparison,sum,
012011,Besano,012011,Besano,unchanged,,POSAS 2019/2025 direct comparison,sum,
012012,Besnate,012012,Besnate,unchanged,,POSAS 2019/2025 direct comparison,sum,
012013,Besozzo,012013,Besozzo,unchanged,,POSAS 2019/2025 direct comparison,sum,
012014,Biandronno,012014,Biandronno,unchanged,,POSAS 2019/2025 direct comparison,sum,
012015,Bisuschio,012015,Bisuschio,unchanged,,POSAS 2019/2025 direct comparison,sum,
012016,Bodio Lomnago,012016,Bodio Lomnago,unchanged,,POSAS 2019/2025 direct comparison,sum,
012017,Brebbia,012017,Brebbia,unchanged,,POSAS 2019/2025 direct comparison,sum,
012019,Brenta,012019,Brenta,unchanged,,POSAS 2019/2025 direct comparison,sum,
012020,Brezzo di Bedero,012020,Brezzo di Bedero,unchanged,,POSAS 2019/2025 direct comparison,sum,
012021,Brinzio,012021,Brinzio,unchanged,,POSAS 2019/2025 direct comparison,sum,
012022,Brissago-Valtravaglia,012022,Brissago-Valtravaglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
012023,Brunello,012023,Brunello,unchanged,,POSAS 2019/2025 direct comparison,sum,
012024,Brusimpiano,012024,Brusimpiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
012025,Buguggiate,012025,Buguggiate,unchanged,,POSAS 2019/2025 direct comparison,sum,
012026,Busto Arsizio,012026,Busto Arsizio,unchanged,,POSAS 2019/2025 direct comparison,sum,
012027,Cadegliano-Viconago,012027,Cadegliano-Viconago,unchanged,,POSAS 2019/2025 direct comparison,sum,
012029,Cairate,012029,Cairate,unchanged,,POSAS 2019/2025 direct comparison,sum,
012030,Cantello,012030,Cantello,unchanged,,POSAS 2019/2025 direct comparison,sum,
012031,Caravate,012031,Caravate,unchanged,,POSAS 2019/2025 direct comparison,sum,
012032,Cardano al Campo,012032,Cardano al Campo,unchanged,,POSAS 2019/2025 direct comparison,sum,
012033,Carnago,012033,Carnago,unchanged,,POSAS 2019/2025 direct comparison,sum,
012034,Caronno Pertusella,012034,Caronno Pertusella,unchanged,,POSAS 2019/2025 direct comparison,sum,
012035,Caronno Varesino,012035,Caronno Varesino,unchanged,,POSAS 2019/2025 direct comparison,sum,
012036,Casale Litta,012036,Casale Litta,unchanged,,POSAS 2019/2025 direct comparison,sum,
012037,Casalzuigno,012037,Casalzuigno,unchanged,,POSAS 2019/2025 direct comparison,sum,
012038,Casciago,012038,Casciago,unchanged,,POSAS 2019/2025 direct comparison,sum,
012039,Casorate Sempione,012039,Casorate Sempione,unchanged,,POSAS 2019/2025 direct comparison,sum,
012040,Cassano Magnago,012040,Cassano Magnago,unchanged,,POSAS 2019/2025 direct comparison,sum,
012041,Cassano Valcuvia,012041,Cassano Valcuvia,unchanged,,POSAS 2019/2025 direct comparison,sum,
012042,Castellanza,012042,Castellanza,unchanged,,POSAS 2019/2025 direct comparison,sum,
012043,Castello Cabiaglio,012043,Castello Cabiaglio,unchanged,,POSAS 2019/2025 direct comparison,sum,
012044,Castelseprio,012044,Castelseprio,unchanged,,POSAS 2019/2025 direct comparison,sum,
012045,Castelveccana,012045,Castelveccana,unchanged,,POSAS 2019/2025 direct comparison,sum,
